Date,INR,EUR,GBP,JPY,CNY,CAD,AUD,CHF,SGD,MYR,THB,MXN,BRL,KRW,ZAR
2034-10-30,31627.47,720.35,455.32,78049.32,5626.89,1019.36,1311.58,1100.91,1175.67,2582.39,29303.32,6523.93,1325.17,855586.36,5144.39
2034-10-31,31639.16,720.62,455.48,78078.15,5628.97,1019.74,1312.07,1101.32,1176.1,2583.34,29314.15,6526.34,1325.66,855902.38,5146.29
2034-11-01,31650.84,720.88,455.65,78106.98,5631.05,1020.12,1312.55,1101.73,1176.54,2584.3,29324.97,6528.75,1326.15,856218.41,5148.19
2034-11-02,31662.52,721.15,455.82,78135.81,5633.13,1020.49,1313.04,1102.13,1176.97,2585.25,29335.79,6531.16,1326.64,856534.44,5150.09
2034-11-03,31674.2,721.42,455.99,78164.64,5635.2,1020.87,1313.52,1102.54,1177.4,2586.2,29346.62,6533.57,1327.13,856850.46,5151.99
2034-11-04,31685.88,721.68,456.16,78193.46,5637.28,1021.25,1314.0,1102.95,1177.84,2587.16,29357.44,6535.98,1327.62,857166.49,5153.89
2034-11-05,31697.57,721.95,456.33,78222.29,5639.36,1021.62,1314.49,1103.35,1178.27,2588.11,29368.27,6538.39,1328.11,857482.51,5155.79
2034-11-06,31709.25,722.21,456.49,78251.12,5641.44,1022.0,1314.97,1103.76,1178.71,2589.07,29379.09,6540.8,1328.6,857798.54,5157.69
2034-11-07,31720.93,722.48,456.66,78279.95,5643.52,1022.38,1315.46,1104.17,1179.14,2590.02,29389.91,6543.21,1329.09,858114.57,5159.59
2034-11-08,31732.61,722.75,456.83,78308.78,5645.6,1022.75,1315.94,1104.57,1179.58,2590.97,29400.74,6545.62,1329.58,858430.59,5161.49
2034-11-09,31744.3,723.01,457.0,78337.61,5647.67,1023.13,1316.43,1104.98,1180.01,2591.93,29411.56,6548.03,1330.07,858746.62,5163.39
2034-11-10,31755.98,723.28,457.17,78366.44,5649.75,1023.51,1316.91,1105.39,1180.44,2592.88,29422.38,6550.44,1330.56,859062.65,5165.29
2034-11-11,31767.66,723.54,457.33,78395.27,5651.83,1023.88,1317.4,1105.79,1180.88,2593.84,29433.21,6552.85,1331.05,859378.67,5167.19
2034-11-12,31779.34,723.81,457.5,78424.1,5653.91,1024.26,1317.88,1106.2,1181.31,2594.79,29444.03,6555.26,1331.54,859694.7,5169.09
2034-11-13,31791.02,724.08,457.67,78452.92,5655.99,1024.64,1318.36,1106.61,1181.75,2595.74,29454.85,6557.67,1332.03,860010.72,5170.99
2034-11-14,31802.71,724.34,457.84,78481.75,5658.07,1025.01,1318.85,1107.01,1182.18,2596.7,29465.68,6560.08,1332.52,860326.75,5172.89
2034-11-15,31814.39,724.61,458.01,78510.58,5660.14,1025.39,1319.33,1107.42,1182.61,2597.65,29476.5,6562.49,1333.01,860642.78,5174.79
2034-11-16,31826.07,724.87,458.18,78539.41,5662.22,1025.77,1319.82,1107.83,1183.05,2598.6,29487.33,6564.9,1333.49,860958.8,5176.69
2034-11-17,31837.75,725.14,458.34,78568.24,5664.3,1026.14,1320.3,1108.23,1183.48,2599.56,29498.15,6567.31,1333.98,861274.83,5178.59
2034-11-18,31849.43,725.41,458.51,78597.07,5666.38,1026.52,1320.79,1108.64,1183.92,2600.51,29508.97,6569.72,1334.47,861590.86,5180.49
2034-11-19,31861.12,725.67,458.68,78625.9,5668.46,1026.89,1321.27,1109.05,1184.35,2601.47,29519.8,6572.13,1334.96,861906.88,5182.39
2034-11-20,31872.8,725.94,458.85,78654.73,5670.54,1027.27,1321.76,1109.45,1184.79,2602.42,29530.62,6574.54,1335.45,862222.91,5184.3
2034-11-21,31884.48,726.2,459.02,78683.56,5672.62,1027.65,1322.24,1109.86,1185.22,2603.37,29541.44,6576.95,1335.94,862538.93,5186.2
2034-11-22,31896.16,726.47,459.18,78712.38,5674.69,1028.02,1322.72,1110.27,1185.65,2604.33,29552.27,6579.35,1336.43,862854.96,5188.1
2034-11-23,31907.85,726.74,459.35,78741.21,5676.77,1028.4,1323.21,1110.67,1186.09,2605.28,29563.09,6581.76,1336.92,863170.99,5190.0
2034-11-24,31919.53,727.0,459.52,78770.04,5678.85,1028.78,1323.69,1111.08,1186.52,2606.24,29573.92,6584.17,1337.41,863487.01,5191.9
2034-11-25,31931.21,727.27,459.69,78798.87,5680.93,1029.15,1324.18,1111.49,1186.96,2607.19,29584.74,6586.58,1337.9,863803.04,5193.8
2034-11-26,31942.89,727.53,459.86,78827.7,5683.01,1029.53,1324.66,1111.89,1187.39,2608.14,29595.56,6588.99,1338.39,864119.07,5195.7
2034-11-27,31954.57,727.8,460.03,78856.53,5685.09,1029.91,1325.15,1112.3,1187.83,2609.1,29606.39,6591.4,1338.88,864435.09,5197.6
2034-11-28,31966.26,728.07,460.19,78885.36,5687.16,1030.28,1325.63,1112.71,1188.26,2610.05,29617.21,6593.81,1339.37,864751.12,5199.5
2034-11-29,31977.94,728.33,460.36,78914.19,5689.24,1030.66,1326.12,1113.11,1188.69,2611.0,29628.03,6596.22,1339.86,865067.14,5201.4
2034-11-30,31989.62,728.6,460.53,78943.02,5691.32,1031.04,1326.6,1113.52,1189.13,2611.96,29638.86,6598.63,1340.35,865383.17,5203.3
2034-12-01,32001.3,728.87,460.7,78971.84,5693.4,1031.41,1327.08,1113.93,1189.56,2612.91,29649.68,6601.04,1340.84,865699.2,5205.2
2034-12-02,32012.99,729.13,460.87,79000.67,5695.48,1031.79,1327.57,1114.33,1190.0,2613.87,29660.51,6603.45,1341.33,866015.22,5207.1
2034-12-03,32024.67,729.4,461.03,79029.5,5697.56,1032.17,1328.05,1114.74,1190.43,2614.82,29671.33,6605.86,1341.82,866331.25,5209.0
2034-12-04,32036.35,729.66,461.2,79058.33,5699.63,1032.54,1328.54,1115.15,1190.87,2615.77,29682.15,6608.27,1342.31,866647.28,5210.9
2034-12-05,32048.03,729.93,461.37,79087.16,5701.71,1032.92,1329.02,1115.55,1191.3,2616.73,29692.98,6610.68,1342.79,866963.3,5212.8
2034-12-06,32059.71,730.2,461.54,79115.99,5703.79,1033.3,1329.51,1115.96,1191.73,2617.68,29703.8,6613.09,1343.28,867279.33,5214.7
2034-12-07,32071.4,730.46,461.71,79144.82,5705.87,1033.67,1329.99,1116.37,1192.17,2618.64,29714.62,6615.5,1343.77,867595.35,5216.6
2034-12-08,32083.08,730.73,461.87,79173.65,5707.95,1034.05,1330.48,1116.77,1192.6,2619.59,29725.45,6617.91,1344.26,867911.38,5218.5
2034-12-09,32094.76,730.99,462.04,79202.48,5710.03,1034.43,1330.96,1117.18,1193.04,2620.54,29736.27,6620.32,1344.75,868227.41,5220.4
2034-12-10,32106.44,731.26,462.21,79231.31,5712.1,1034.8,1331.44,1117.59,1193.47,2621.5,29747.1,6622.73,1345.24,868543.43,5222.3
2034-12-11,32118.12,731.53,462.38,79260.13,5714.18,1035.18,1331.93,1117.99,1193.91,2622.45,29757.92,6625.14,1345.73,868859.46,5224.2
2034-12-12,32129.81,731.79,462.55,79288.96,5716.26,1035.55,1332.41,1118.4,1194.34,2623.4,29768.74,6627.55,1346.22,869175.49,5226.1
2034-12-13,32141.49,732.06,462.72,79317.79,5718.34,1035.93,1332.9,1118.81,1194.77,2624.36,29779.57,6629.96,1346.71,869491.51,5228.0
2034-12-14,32153.17,732.32,462.88,79346.62,5720.42,1036.31,1333.38,1119.21,1195.21,2625.31,29790.39,6632.37,1347.2,869807.54,5229.9
2034-12-15,32164.85,732.59,463.05,79375.45,5722.5,1036.68,1333.87,1119.62,1195.64,2626.27,29801.21,6634.78,1347.69,870123.56,5231.8
2034-12-16,32176.54,732.86,463.22,79404.28,5724.57,1037.06,1334.35,1120.03,1196.08,2627.22,29812.04,6637.19,1348.18,870439.59,5233.7
2034-12-17,32188.22,733.12,463.39,79433.11,5726.65,1037.44,1334.84,1120.43,1196.51,2628.17,29822.86,6639.6,1348.67,870755.62,5235.6
2034-12-18,32199.9,733.39,463.56,79461.94,5728.73,1037.81,1335.32,1120.84,1196.95,2629.13,29833.68,6642.01,1349.16,871071.64,5237.5
2034-12-19,32211.58,733.65,463.72,79490.77,5730.81,1038.19,1335.8,1121.25,1197.38,2630.08,29844.51,6644.42,1349.65,871387.67,5239.4
2034-12-20,32223.26,733.92,463.89,79519.59,5732.89,1038.57,1336.29,1121.65,1197.81,2631.04,29855.33,6646.83,1350.14,871703.7,5241.3
2034-12-21,32234.95,734.19,464.06,79548.42,5734.97,1038.94,1336.77,1122.06,1198.25,2631.99,29866.16,6649.24,1350.63,872019.72,5243.2
2034-12-22,32246.63,734.45,464.23,79577.25,5737.05,1039.32,1337.26,1122.47,1198.68,2632.94,29876.98,6651.65,1351.12,872335.75,5245.1
2034-12-23,32258.31,734.72,464.4,79606.08,5739.12,1039.7,1337.74,1122.87,1199.12,2633.9,29887.8,6654.06,1351.61,872651.77,5247.0
2034-12-24,32269.99,734.98,464.57,79634.91,5741.2,1040.07,1338.23,1123.28,1199.55,2634.85,29898.63,6656.47,1352.09,872967.8,5248.9
2034-12-25,32281.68,735.25,464.73,79663.74,5743.28,1040.45,1338.71,1123.69,1199.98,2635.81,29909.45,6658.88,1352.58,873283.83,5250.8
2034-12-26,32293.36,735.52,464.9,79692.57,5745.36,1040.83,1339.2,1124.09,1200.42,2636.76,29920.27,6661.29,1353.07,873599.85,5252.7
2034-12-27,32305.04,735.78,465.07,79721.4,5747.44,1041.2,1339.68,1124.5,1200.85,2637.71,29931.1,6663.7,1353.56,873915.88,5254.6
2034-12-28,32316.72,736.05,465.24,79750.23,5749.52,1041.58,1340.16,1124.91,1201.29,2638.67,29941.92,6666.11,1354.05,874231.91,5256.5
2034-12-29,32328.4,736.32,465.41,79779.05,5751.59,1041.96,1340.65,1125.31,1201.72,2639.62,29952.75,6668.51,1354.54,874547.93,5258.4
2034-12-30,32340.09,736.58,465.57,79807.88,5753.67,1042.33,1341.13,1125.72,1202.16,2640.57,29963.57,6670.92,1355.03,874863.96,5260.3
2034-12-31,32351.77,736.85,465.74,79836.71,5755.75,1042.71,1341.62,1126.13,1202.59,2641.53,29974.39,6673.33,1355.52,875179.98,5262.2
2035-01-01,32363.45,737.11,465.91,79865.54,5757.83,1043.08,1342.1,1126.53,1203.02,2642.48,29985.22,6675.74,1356.01,875496.01,5264.1
2035-01-02,32385.96,737.63,466.24,79921.1,5761.83,1043.81,1343.04,1127.32,1203.86,2644.32,30006.08,6680.39,1356.95,876105.06,5267.76
2035-01-03,32408.48,738.14,466.56,79976.66,5765.84,1044.54,1343.97,1128.1,1204.7,2646.16,30026.94,6685.03,1357.9,876714.1,5271.43
2035-01-04,32430.99,738.65,466.88,80032.22,5769.85,1045.26,1344.9,1128.88,1205.54,2648.0,30047.8,6689.68,1358.84,877323.15,5275.09
2035-01-05,32453.51,739.16,467.21,80087.78,5773.85,1045.99,1345.84,1129.67,1206.37,2649.84,30068.65,6694.32,1359.78,877932.19,5278.75
2035-01-06,32476.02,739.68,467.53,80143.34,5777.86,1046.71,1346.77,1130.45,1207.21,2651.67,30089.51,6698.96,1360.73,878541.24,5282.41
2035-01-07,32498.53,740.19,467.86,80198.9,5781.86,1047.44,1347.7,1131.23,1208.05,2653.51,30110.37,6703.61,1361.67,879150.28,5286.07
2035-01-08,32521.05,740.7,468.18,80254.46,5785.87,1048.16,1348.64,1132.02,1208.88,2655.35,30131.23,6708.25,1362.61,879759.33,5289.74
2035-01-09,32543.56,741.22,468.5,80310.01,5789.87,1048.89,1349.57,1132.8,1209.72,2657.19,30152.09,6712.9,1363.56,880368.37,5293.4
2035-01-10,32566.08,741.73,468.83,80365.57,5793.88,1049.62,1350.51,1133.58,1210.56,2659.03,30172.95,6717.54,1364.5,880977.42,5297.06
2035-01-11,32588.59,742.24,469.15,80421.13,5797.88,1050.34,1351.44,1134.37,1211.39,2660.86,30193.81,6722.18,1365.44,881586.47,5300.72
2035-01-12,32611.1,742.75,469.48,80476.69,5801.89,1051.07,1352.37,1135.15,1212.23,2662.7,30214.67,6726.83,1366.39,882195.51,5304.38
2035-01-13,32633.62,743.27,469.8,80532.25,5805.89,1051.79,1353.31,1135.94,1213.07,2664.54,30235.53,6731.47,1367.33,882804.56,5308.05
2035-01-14,32656.13,743.78,470.12,80587.81,5809.9,1052.52,1354.24,1136.72,1213.9,2666.38,30256.39,6736.12,1368.27,883413.6,5311.71
2035-01-15,32678.64,744.29,470.45,80643.37,5813.91,1053.24,1355.17,1137.5,1214.74,2668.22,30277.25,6740.76,1369.22,884022.65,5315.37
2035-01-16,32701.16,744.81,470.77,80698.93,5817.91,1053.97,1356.11,1138.29,1215.58,2670.06,30298.11,6745.4,1370.16,884631.69,5319.03
2035-01-17,32723.67,745.32,471.1,80754.49,5821.92,1054.7,1357.04,1139.07,1216.41,2671.89,30318.97,6750.05,1371.1,885240.74,5322.69
2035-01-18,32746.19,745.83,471.42,80810.05,5825.92,1055.42,1357.97,1139.85,1217.25,2673.73,30339.83,6754.69,1372.05,885849.78,5326.36
2035-01-19,32768.7,746.34,471.75,80865.6,5829.93,1056.15,1358.91,1140.64,1218.09,2675.57,30360.69,6759.34,1372.99,886458.83,5330.02
2035-01-20,32791.21,746.86,472.07,80921.16,5833.93,1056.87,1359.84,1141.42,1218.93,2677.41,30381.55,6763.98,1373.93,887067.88,5333.68
2035-01-21,32813.73,747.37,472.39,80976.72,5837.94,1057.6,1360.78,1142.21,1219.76,2679.25,30402.41,6768.62,1374.88,887676.92,5337.34
2035-01-22,32836.24,747.88,472.72,81032.28,5841.94,1058.32,1361.71,1142.99,1220.6,2681.09,30423.27,6773.27,1375.82,888285.97,5341.0
2035-01-23,32858.76,748.39,473.04,81087.84,5845.95,1059.05,1362.64,1143.77,1221.44,2682.92,30444.12,6777.91,1376.76,888895.01,5344.67
2035-01-24,32881.27,748.91,473.37,81143.4,5849.96,1059.77,1363.58,1144.56,1222.27,2684.76,30464.98,6782.56,1377.71,889504.06,5348.33
2035-01-25,32903.78,749.42,473.69,81198.96,5853.96,1060.5,1364.51,1145.34,1223.11,2686.6,30485.84,6787.2,1378.65,890113.1,5351.99
2035-01-26,32926.3,749.93,474.01,81254.52,5857.97,1061.23,1365.44,1146.12,1223.95,2688.44,30506.7,6791.84,1379.59,890722.15,5355.65
2035-01-27,32948.81,750.45,474.34,81310.08,5861.97,1061.95,1366.38,1146.91,1224.78,2690.28,30527.56,6796.49,1380.54,891331.19,5359.31
2035-01-28,32971.33,750.96,474.66,81365.64,5865.98,1062.68,1367.31,1147.69,1225.62,2692.12,30548.42,6801.13,1381.48,891940.24,5362.98
2035-01-29,32993.84,751.47,474.99,81421.2,5869.98,1063.4,1368.24,1148.47,1226.46,2693.95,30569.28,6805.78,1382.42,892549.29,5366.64
2035-01-30,33016.35,751.98,475.31,81476.75,5873.99,1064.13,1369.18,1149.26,1227.29,2695.79,30590.14,6810.42,1383.37,893158.33,5370.3
2035-01-31,33038.87,752.5,475.63,81532.31,5877.99,1064.85,1370.11,1150.04,1228.13,2697.63,30611.0,6815.06,1384.31,893767.38,5373.96
2035-02-01,33061.38,753.01,475.96,81587.87,5882.0,1065.58,1371.05,1150.83,1228.97,2699.47,30631.86,6819.71,1385.25,894376.42,5377.62
2035-02-02,33083.89,753.52,476.28,81643.43,5886.0,1066.31,1371.98,1151.61,1229.81,2701.31,30652.72,6824.35,1386.2,894985.47,5381.29
2035-02-03,33106.41,754.04,476.61,81698.99,5890.01,1067.03,1372.91,1152.39,1230.64,2703.14,30673.58,6829.0,1387.14,895594.51,5384.95
2035-02-04,33128.92,754.55,476.93,81754.55,5894.02,1067.76,1373.85,1153.18,1231.48,2704.98,30694.44,6833.64,1388.08,896203.56,5388.61
2035-02-05,33151.44,755.06,477.26,81810.11,5898.02,1068.48,1374.78,1153.96,1232.32,2706.82,30715.3,6838.29,1389.03,896812.6,5392.27
2035-02-06,33173.95,755.57,477.58,81865.67,5902.03,1069.21,1375.71,1154.74,1233.15,2708.66,30736.16,6842.93,1389.97,897421.65,5395.93
2035-02-07,33196.46,756.09,477.9,81921.23,5906.03,1069.93,1376.65,1155.53,1233.99,2710.5,30757.02,6847.57,1390.91,898030.7,5399.6
2035-02-08,33218.98,756.6,478.23,81976.79,5910.04,1070.66,1377.58,1156.31,1234.83,2712.34,30777.88,6852.22,1391.86,898639.74,5403.26
2035-02-09,33241.49,757.11,478.55,82032.35,5914.04,1071.38,1378.51,1157.1,1235.66,2714.17,30798.74,6856.86,1392.8,899248.79,5406.92
2035-02-10,33264.01,757.62,478.88,82087.9,5918.05,1072.11,1379.45,1157.88,1236.5,2716.01,30819.59,6861.51,1393.74,899857.83,5410.58
2035-02-11,33286.52,758.14,479.2,82143.46,5922.05,1072.84,1380.38,1158.66,1237.34,2717.85,30840.45,6866.15,1394.69,900466.88,5414.24
2035-02-12,33309.03,758.65,479.52,82199.02,5926.06,1073.56,1381.32,1159.45,1238.17,2719.69,30861.31,6870.79,1395.63,901075.92,5417.91
2035-02-13,33331.55,759.16,479.85,82254.58,5930.06,1074.29,1382.25,1160.23,1239.01,2721.53,30882.17,6875.44,1396.57,901684.97,5421.57
2035-02-14,33354.06,759.68,480.17,82310.14,5934.07,1075.01,1383.18,1161.01,1239.85,2723.37,30903.03,6880.08,1397.52,902294.01,5425.23
2035-02-15,33376.58,760.19,480.5,82365.7,5938.08,1075.74,1384.12,1161.8,1240.68,2725.2,30923.89,6884.73,1398.46,902903.06,5428.89
2035-02-16,33399.09,760.7,480.82,82421.26,5942.08,1076.46,1385.05,1162.58,1241.52,2727.04,30944.75,6889.37,1399.4,903512.11,5432.55
2035-02-17,33421.6,761.21,481.14,82476.82,5946.09,1077.19,1385.98,1163.36,1242.36,2728.88,30965.61,6894.01,1400.35,904121.15,5436.22
2035-02-18,33444.12,761.73,481.47,82532.38,5950.09,1077.92,1386.92,1164.15,1243.2,2730.72,30986.47,6898.66,1401.29,904730.2,5439.88
2035-02-19,33466.63,762.24,481.79,82587.94,5954.1,1078.64,1387.85,1164.93,1244.03,2732.56,31007.33,6903.3,1402.23,905339.24,5443.54
2035-02-20,33489.14,762.75,482.12,82643.5,5958.1,1079.37,1388.78,1165.72,1244.87,2734.4,31028.19,6907.95,1403.18,905948.29,5447.2
2035-02-21,33511.66,763.27,482.44,82699.05,5962.11,1080.09,1389.72,1166.5,1245.71,2736.23,31049.05,6912.59,1404.12,906557.33,5450.86
2035-02-22,33534.17,763.78,482.77,82754.61,5966.11,1080.82,1390.65,1167.28,1246.54,2738.07,31069.91,6917.23,1405.06,907166.38,5454.53
2035-02-23,33556.69,764.29,483.09,82810.17,5970.12,1081.54,1391.59,1168.07,1247.38,2739.91,31090.77,6921.88,1406.01,907775.42,5458.19
2035-02-24,33579.2,764.8,483.41,82865.73,5974.13,1082.27,1392.52,1168.85,1248.22,2741.75,31111.63,6926.52,1406.95,908384.47,5461.85
2035-02-25,33601.71,765.32,483.74,82921.29,5978.13,1082.99,1393.45,1169.63,1249.05,2743.59,31132.49,6931.17,1407.89,908993.52,5465.51
2035-02-26,33624.23,765.83,484.06,82976.85,5982.14,1083.72,1394.39,1170.42,1249.89,2745.42,31153.35,6935.81,1408.84,909602.56,5469.18
2035-02-27,33646.74,766.34,484.39,83032.41,5986.14,1084.45,1395.32,1171.2,1250.73,2747.26,31174.21,6940.45,1409.78,910211.61,5472.84
2035-02-28,33669.26,766.85,484.71,83087.97,5990.15,1085.17,1396.25,1171.99,1251.56,2749.1,31195.06,6945.1,1410.72,910820.65,5476.5
2035-03-01,33691.77,767.37,485.03,83143.53,5994.15,1085.9,1397.19,1172.77,1252.4,2750.94,31215.92,6949.74,1411.67,911429.7,5480.16
2035-03-02,33714.28,767.88,485.36,83199.09,5998.16,1086.62,1398.12,1173.55,1253.24,2752.78,31236.78,6954.39,1412.61,912038.74,5483.82
2035-03-03,33736.8,768.39,485.68,83254.65,6002.16,1087.35,1399.05,1174.34,1254.08,2754.62,31257.64,6959.03,1413.55,912647.79,5487.49
2035-03-04,33759.31,768.91,486.01,83310.2,6006.17,1088.07,1399.99,1175.12,1254.91,2756.45,31278.5,6963.67,1414.5,913256.83,5491.15
2035-03-05,33781.83,769.42,486.33,83365.76,6010.17,1088.8,1400.92,1175.9,1255.75,2758.29,31299.36,6968.32,1415.44,913865.88,5494.81
2035-03-06,33804.34,769.93,486.65,83421.32,6014.18,1089.53,1401.86,1176.69,1256.59,2760.13,31320.22,6972.96,1416.38,914474.93,5498.47
2035-03-07,33826.85,770.44,486.98,83476.88,6018.19,1090.25,1402.79,1177.47,1257.42,2761.97,31341.08,6977.61,1417.33,915083.97,5502.13
2035-03-08,33849.37,770.96,487.3,83532.44,6022.19,1090.98,1403.72,1178.25,1258.26,2763.81,31361.94,6982.25,1418.27,915693.02,5505.8
2035-03-09,33871.88,771.47,487.63,83588.0,6026.2,1091.7,1404.66,1179.04,1259.1,2765.65,31382.8,6986.89,1419.21,916302.06,5509.46
2035-03-10,33894.39,771.98,487.95,83643.56,6030.2,1092.43,1405.59,1179.82,1259.93,2767.48,31403.66,6991.54,1420.16,916911.11,5513.12
2035-03-11,33916.91,772.5,488.28,83699.12,6034.21,1093.15,1406.52,1180.61,1260.77,2769.32,31424.52,6996.18,1421.1,917520.15,5516.78
2035-03-12,33939.42,773.01,488.6,83754.68,6038.21,1093.88,1407.46,1181.39,1261.61,2771.16,31445.38,7000.83,1422.04,918129.2,5520.44
2035-03-13,33961.94,773.52,488.92,83810.24,6042.22,1094.6,1408.39,1182.17,1262.44,2773.0,31466.24,7005.47,1422.99,918738.24,5524.11
2035-03-14,33984.45,774.03,489.25,83865.8,6046.22,1095.33,1409.33,1182.96,1263.28,2774.84,31487.1,7010.11,1423.93,919347.29,5527.77
2035-03-15,34006.96,774.55,489.57,83921.35,6050.23,1096.06,1410.26,1183.74,1264.12,2776.68,31507.96,7014.76,1424.87,919956.34,5531.43
2035-03-16,34029.48,775.06,489.9,83976.91,6054.23,1096.78,1411.19,1184.52,1264.95,2778.51,31528.82,7019.4,1425.82,920565.38,5535.09
2035-03-17,34051.99,775.57,490.22,84032.47,6058.24,1097.51,1412.13,1185.31,1265.79,2780.35,31549.68,7024.05,1426.76,921174.43,5538.75
2035-03-18,34074.51,776.08,490.54,84088.03,6062.25,1098.23,1413.06,1186.09,1266.63,2782.19,31570.53,7028.69,1427.7,921783.47,5542.42
2035-03-19,34097.02,776.6,490.87,84143.59,6066.25,1098.96,1413.99,1186.88,1267.47,2784.03,31591.39,7033.33,1428.65,922392.52,5546.08
2035-03-20,34119.53,777.11,491.19,84199.15,6070.26,1099.68,1414.93,1187.66,1268.3,2785.87,31612.25,7037.98,1429.59,923001.56,5549.74
2035-03-21,34142.05,777.62,491.52,84254.71,6074.26,1100.41,1415.86,1188.44,1269.14,2787.7,31633.11,7042.62,1430.53,923610.61,5553.4
2035-03-22,34164.56,778.14,491.84,84310.27,6078.27,1101.14,1416.79,1189.23,1269.98,2789.54,31653.97,7047.27,1431.48,924219.65,5557.06
2035-03-23,34187.08,778.65,492.16,84365.83,6082.27,1101.86,1417.73,1190.01,1270.81,2791.38,31674.83,7051.91,1432.42,924828.7,5560.73
2035-03-24,34209.59,779.16,492.49,84421.39,6086.28,1102.59,1418.66,1190.79,1271.65,2793.22,31695.69,7056.55,1433.36,925437.75,5564.39
2035-03-25,34232.1,779.67,492.81,84476.95,6090.28,1103.31,1419.6,1191.58,1272.49,2795.06,31716.55,7061.2,1434.31,926046.79,5568.05
2035-03-26,34254.62,780.19,493.14,84532.5,6094.29,1104.04,1420.53,1192.36,1273.32,2796.9,31737.41,7065.84,1435.25,926655.84,5571.71
2035-03-27,34277.13,780.7,493.46,84588.06,6098.29,1104.76,1421.46,1193.14,1274.16,2798.73,31758.27,7070.49,1436.19,927264.88,5575.37
2035-03-28,34299.64,781.21,493.79,84643.62,6102.3,1105.49,1422.4,1193.93,1275.0,2800.57,31779.13,7075.13,1437.14,927873.93,5579.04
2035-03-29,34322.16,781.73,494.11,84699.18,6106.31,1106.21,1423.33,1194.71,1275.83,2802.41,31799.99,7079.77,1438.08,928482.97,5582.7
2035-03-30,34344.67,782.24,494.43,84754.74,6110.31,1106.94,1424.26,1195.5,1276.67,2804.25,31820.85,7084.42,1439.02,929092.02,5586.36
2035-03-31,34367.19,782.75,494.76,84810.3,6114.32,1107.67,1425.2,1196.28,1277.51,2806.09,31841.71,7089.06,1439.97,929701.06,5590.02
2035-04-01,34389.7,783.26,495.08,84865.86,6118.32,1108.39,1426.13,1197.06,1278.35,2807.93,31862.57,7093.71,1440.91,930310.11,5593.68
2035-04-02,34412.21,783.78,495.41,84921.42,6122.33,1109.12,1427.06,1197.85,1279.18,2809.76,31883.43,7098.35,1441.85,930919.16,5597.35
2035-04-03,34434.73,784.29,495.73,84976.98,6126.33,1109.84,1428.0,1198.63,1280.02,2811.6,31904.29,7103.0,1442.8,931528.2,5601.01
2035-04-04,34457.24,784.8,496.05,85032.54,6130.34,1110.57,1428.93,1199.41,1280.86,2813.44,31925.15,7107.64,1443.74,932137.25,5604.67
2035-04-05,34479.76,785.31,496.38,85088.1,6134.34,1111.29,1429.87,1200.2,1281.69,2815.28,31946.0,7112.28,1444.68,932746.29,5608.33
2035-04-06,34502.27,785.83,496.7,85143.65,6138.35,1112.02,1430.8,1200.98,1282.53,2817.12,31966.86,7116.93,1445.63,933355.34,5611.99
2035-04-07,34524.78,786.34,497.03,85199.21,6142.36,1112.75,1431.73,1201.77,1283.37,2818.96,31987.72,7121.57,1446.57,933964.38,5615.66
2035-04-08,34547.3,786.85,497.35,85254.77,6146.36,1113.47,1432.67,1202.55,1284.2,2820.79,32008.58,7126.22,1447.51,934573.43,5619.32
2035-04-09,34569.81,787.37,497.67,85310.33,6150.37,1114.2,1433.6,1203.33,1285.04,2822.63,32029.44,7130.86,1448.46,935182.48,5622.98
2035-04-10,34592.33,787.88,498.0,85365.89,6154.37,1114.92,1434.53,1204.12,1285.88,2824.47,32050.3,7135.5,1449.4,935791.52,5626.64
2035-04-11,34614.84,788.39,498.32,85421.45,6158.38,1115.65,1435.47,1204.9,1286.71,2826.31,32071.16,7140.15,1450.34,936400.57,5630.3
2035-04-12,34637.35,788.9,498.65,85477.01,6162.38,1116.37,1436.4,1205.68,1287.55,2828.15,32092.02,7144.79,1451.29,937009.61,5633.97
2035-04-13,34659.87,789.42,498.97,85532.57,6166.39,1117.1,1437.33,1206.47,1288.39,2829.98,32112.88,7149.44,1452.23,937618.66,5637.63
